num_samples,code_dim,global_mean,global_std,global_rms,sample_norm_mean,sample_norm_std,dim_mean_abs,dim_var_mean,dim_var_std,dim_var_cv,cov_offdiag_ratio,effective_rank,rel_path,family,scheme,seed,encoder,decoder,adapter,best_nmse,final_test_nmse,complete,nmse
100000,512,0.2039873450994491,0.4995814859867096,0.5396225452423096,11.978157043457031,2.369452953338623,0.2039873301982879,0.2495700567960739,0.5140773057937622,2.05985164642334,0.0745517015457153,97.11830139160156,adapter/aux_pca_1e-3/mlp/enc_seed2026_dec_seed42_recon1.0_code1e-3_lr2e-4,adapter/aux_pca_1e-3/mlp,aux_pca_1e-3,2026,transnet,transnet,mlp,-24.753,-24.742,True,
100000,512,0.1924965530633926,0.6876383423805237,0.7140738368034363,15.890908241271973,2.9237911701202397,0.1924965679645538,0.4728460907936096,0.9825608134269714,2.0779716968536377,0.0574943348765373,95.96234893798828,adapter/aux_pca_5e-3/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3/gated_lowrank_affine_mlp,aux_pca_5e-3,3407,transnet,transnet,gated_lowrank_affine_mlp,-28.96,-28.96,True,
100000,512,1.4458328223554416e-05,0.1860267966985702,0.1860268115997314,4.121120929718018,0.8570981025695801,0.0003462638123892,0.0346057787537574,0.0717641040682792,2.073760747909546,0.0696956142783165,96.13062286376952,adapter/aux_pca_5e-3_code_mean1e-4/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_mean1e-4/gated_lowrank_affine_mlp,aux_pca_5e-3_code_mean1e-4,3407,transnet,transnet,gated_lowrank_affine_mlp,-27.876,-27.876,True,
100000,512,1.3238935025583489e-05,0.2093444168567657,0.2093444168567657,4.637732982635498,0.9643024802207948,0.0003390623896848,0.0438249036669731,0.0910137221217155,2.0767581462860107,0.0537850745022296,96.09381866455078,adapter/aux_pca_5e-3_code_mean1e-4_cov1e-4/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_mean1e-4_cov1e-4/gated_lowrank_affine_mlp,aux_pca_5e-3_code_mean1e-4_cov1e-4,3407,transnet,transnet,gated_lowrank_affine_mlp,-26.778,-26.778,True,
100000,512,-0.0011130985803902,0.9752508997917176,0.97525155544281,19.741941452026367,9.860366821289062,0.0019741300493478,0.9511088132858276,0.4997625052928924,0.5254524946212769,11.23732852935791,3.152575969696045,adapter/aux_pca_5e-3_code_reg/mlp/best_code1e-3_lr2e-4/enc_seed2026_dec_seed42,adapter/aux_pca_5e-3_code_reg/mlp,aux_pca_5e-3_code_reg,2026,transnet,transnet,mlp,-16.703,-16.663,True,
100000,512,-0.0013193192426115,0.976011037826538,0.9760119318962096,19.76145362854004,9.859801292419434,0.0021148296073079,0.9525911211967468,0.5010563135147095,0.5259930491447449,11.200889587402344,3.171557664871216,adapter/aux_pca_5e-3_code_reg_mid/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_reg_mid/gated_lowrank_affine_mlp,aux_pca_5e-3_code_reg_mid,3407,transnet,transnet,gated_lowrank_affine_mlp,-23.191,-23.191,True,
100000,512,0.0037667828146368,0.870357871055603,0.8703660368919373,16.318790435791016,11.02524471282959,0.0042731463909149,0.7575094699859619,0.6174615621566772,0.8151205778121948,5.963770389556885,8.413318634033203,adapter/aux_pca_5e-3_code_reg_weak/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_reg_weak/gated_lowrank_affine_mlp,aux_pca_5e-3_code_reg_weak,3407,transnet,transnet,gated_lowrank_affine_mlp,-22.57,-22.57,True,
100000,512,-0.1216872036457061,1.3237440586090088,1.3293254375457764,29.48099708557129,5.969005107879639,0.1216872036457061,1.7522802352905271,0.3689599335193634,0.2105598896741867,2.9210426807403564,51.43319320678711,aux_dct_1e-3/seed1024_transnet_transnet,encoder,aux_dct_1e-3,1024,transnet,transnet,,-24.604,-24.559,True,-24.604
100000,512,-0.103691928088665,1.2225534915924072,1.2269431352615356,27.210418701171875,5.509305000305176,0.1036919206380844,1.4946246147155762,0.3139797151088714,0.2100726217031479,2.920081853866577,51.47369766235352,aux_dct_1e-3/seed2026_transnet_transnet,encoder,aux_dct_1e-3,2026,transnet,transnet,,-25.072,-25.029,True,-25.072
100000,512,0.1206622049212455,1.379878044128418,1.3851436376571655,30.73646354675293,6.132253170013428,0.1206622123718261,1.904044508934021,0.3982245922088623,0.2091466784477234,2.9243733882904053,51.357513427734375,aux_dct_1e-3/seed3407_transnet_transnet,encoder,aux_dct_1e-3,3407,transnet,transnet,,-24.457,-24.457,True,-24.457
100000,512,0.1306906789541244,1.4581977128982544,1.4640425443649292,32.484859466552734,6.4934797286987305,0.1306906789541244,2.1263203620910645,0.4467999041080475,0.2101282179355621,2.92278265953064,51.38699722290039,aux_dct_1e-3/seed42_transnet_transnet,encoder,aux_dct_1e-3,42,transnet,transnet,,-24.306,-24.306,True,-24.306
100000,512,-0.1122999861836433,1.2719143629074097,1.276862382888794,28.323619842529297,5.703137397766113,0.1122999936342239,1.6177536249160769,0.3398625552654266,0.2100830078125,2.9213497638702397,51.43302917480469,aux_dct_1e-3/seed796_transnet_transnet,encoder,aux_dct_1e-3,796,transnet,transnet,,-24.62,-24.62,True,-24.62
100000,512,0.2555787563323974,0.9758124947547911,1.0087271928787231,22.4696044921875,4.011547565460205,0.2555787265300751,0.9522092342376708,1.9878555536270144,2.0876247882843018,0.0819155946373939,94.92008972167967,aux_pca_1e-2/seed3407_transnet_transnet,encoder,aux_pca_1e-2,3407,transnet,transnet,,-29.37,-29.37,True,-29.37
100000,512,0.2726467251777649,1.0143097639083862,1.0503144264221191,23.426801681518555,4.000391960144043,0.2726467251777649,1.0288233757019043,2.157201766967773,2.0967659950256348,0.0711818039417266,94.40170288085938,aux_pca_1e-2/seed42_transnet_transnet,encoder,aux_pca_1e-2,42,transnet,transnet,,-29.339,-29.339,True,-29.339
100000,512,-4.9149777623824775e-05,0.448244035243988,0.4482440650463104,9.92877960205078,2.0716590881347656,9.835306263994426e-05,0.200922742486,0.4152556657791137,2.0667428970336914,0.0908053517341613,96.33737182617188,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_clnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,clnet,transnet,,-29.049,-29.049,True,-29.049
100000,512,-5.6716602557571605e-05,0.4182385504245758,0.4182385504245758,9.263927459716797,1.9340336322784424,0.0005159184802323,0.1749229431152343,0.3625468611717224,2.0726089477539062,0.0625185668468475,96.30894470214844,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_crnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,crnet,transnet,,-28.874,-28.874,True,-28.874
100000,512,-0.0002378955541644,0.0478085502982139,0.0478091426193714,1.0596089363098145,0.2179783135652542,0.0010205889120697,0.0022840050514787,0.0047091003507375,2.06177306175232,0.2660824358463287,91.0656967163086,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_csinet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,csinet,transnet,,-25.998,-25.998,True,-25.998
100000,512,1.947661439771764e-05,0.2537365257740021,0.2537365257740021,5.623800277709961,1.1560983657836914,0.0002119277924066,0.0643821358680725,0.1338110119104385,2.078387260437012,0.0487524978816509,96.02098846435548,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_transnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,transnet,transnet,,-29.546,-29.546,True,-29.546
100000,512,3.270851448178291e-05,0.4397685825824737,0.4397685825824737,9.741256713867188,2.031469821929932,0.0001203792489832,0.1933963596820831,0.3994098007678985,2.065239429473877,0.0968851447105407,96.34209442138672,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_clnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,clnet,transnet,,-28.919,-28.919,True,-28.919
100000,512,-0.0007218173122964,0.1840330213308334,0.1840344220399856,4.076591491699219,0.849800705909729,0.0020043854601681,0.0338623002171516,0.0692675709724426,2.0455660820007324,0.2066433280706405,94.71862030029295,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_crnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,crnet,transnet,,-26.597,-26.597,True,-26.597
100000,512,0.0001501296210335,0.5366177558898926,0.5366178154945374,11.892388343811035,2.450700044631958,0.0028824231121689,0.287945032119751,0.6176528930664062,2.1450374126434326,0.1111607328057289,90.29685974121094,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_csinet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,csinet,transnet,,-22.864,-22.864,True,-22.864
100000,512,5.619410876533948e-05,0.2606264352798462,0.2606264352798462,5.778158664703369,1.1794339418411257,0.0003004227764904,0.0679260045289993,0.1413079351186752,2.0803215503692627,0.0504932254552841,95.85897827148438,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_transnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,transnet,transnet,,-29.571,-29.571,True,-29.571
100000,512,2.194610351580195e-05,0.5002880096435547,0.5002880096435547,11.08139991760254,2.3130197525024414,0.0001127325522247,0.2502880692481994,0.5187556743621826,2.07263445854187,0.0639633759856224,96.2899169921875,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_clnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,clnet,transnet,,-28.803,-28.803,True,-28.803
100000,512,-8.025834540603682e-05,0.2193296551704406,0.2193296551704406,4.858072280883789,1.014470458030701,0.0033660978078842,0.0480872355401515,0.0993032455444336,2.0650646686553955,0.1463380306959152,95.21944427490234,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_crnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,crnet,transnet,,-24.922,-24.922,True,-24.922
100000,512,0.0006356190424412,0.037806075066328,0.037811417132616,0.8378037214279175,0.1734734922647476,0.0011188860516995,0.0014278180897235,0.0029617031104862,2.074285984039306,0.1973845511674881,92.93980407714844,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_csinet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,csinet,transnet,,-26.562,-26.562,True,-26.562
100000,512,8.428226283285767e-05,0.260768324136734,0.260768324136734,5.7817158699035645,1.178056716918945,0.0003032295498996,0.0679999738931655,0.1415085196495056,2.0810084342956543,0.0481096133589744,95.83038330078124,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_transnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,transnet,transnet,,-29.579,-29.579,True,-29.579
100000,512,-0.0054415818303823,0.9575727581977844,0.957588255405426,19.391754150390625,9.667015075683594,0.0054630981758236,0.916943907737732,0.4895746409893036,0.5339199304580688,11.43217945098877,3.0255703926086426,aux_pca_1e-2_code_reg/seed2026_transnet_transnet,encoder,aux_pca_1e-2_code_reg,2026,transnet,transnet,,-25.293,-25.015,True,-25.293
100000,512,-0.0042432420887053,0.9596980810165404,0.9597074389457704,19.367876052856445,9.82125473022461,0.0042638266459107,0.9210175275802612,0.4833851158618927,0.5248381495475769,11.586812019348145,2.9681434631347656,aux_pca_1e-2_code_reg/seed3407_transnet_transnet,encoder,aux_pca_1e-2_code_reg,3407,transnet,transnet,,-20.717,-20.347,True,-20.717
100000,512,-0.0032220140565186,0.9719913601875304,0.9719966650009156,19.60689163208008,9.964733123779297,0.003331886138767,0.9447636008262634,0.4837156534194946,0.5119965076446533,11.777616500854492,2.903763771057129,aux_pca_1e-2_code_reg/seed42_transnet_transnet,encoder,aux_pca_1e-2_code_reg,42,transnet,transnet,,-25.308,-25.308,True,-25.308
100000,512,0.0005866446881555,0.8849731683731079,0.884973406791687,16.034242630004883,11.995423316955566,0.0011543645523488,0.7831751108169556,0.6414430737495422,0.819028913974762,6.218292713165283,7.726009368896484,aux_pca_1e-2_code_reg_weak/seed3407_transnet_transnet,encoder,aux_pca_1e-2_code_reg_weak,3407,transnet,transnet,,-27.507,-27.507,True,-27.507
100000,512,-0.0049633313901722,0.8602477312088013,0.8602620363235474,15.782917976379396,11.393218994140623,0.0051313666626811,0.7400205135345459,0.602214515209198,0.8137808442115784,6.172325611114502,7.879070281982422,aux_pca_1e-2_code_reg_weak/seed42_transnet_transnet,encoder,aux_pca_1e-2_code_reg_weak,42,transnet,transnet,,-27.104,-27.104,True,-27.104
100000,512,-0.2514697015285492,0.5157249569892883,0.5737676620483398,12.80946922302246,2.114854335784912,0.2514697313308716,0.2659717500209808,0.5492385625839233,2.065026044845581,0.0705556124448776,96.78033447265624,aux_pca_1e-3/seed1024_transnet_transnet,encoder,aux_pca_1e-3,1024,transnet,transnet,,-29.323,-29.323,True,-29.323
100000,512,-0.2556084394454956,0.5917751789093018,0.6446189284324646,14.378584861755373,2.451425790786743,0.2556084394454956,0.350197434425354,0.7232527136802673,2.065271377563477,0.0831577479839325,96.575927734375,aux_pca_1e-3/seed2026_transnet_transnet,encoder,aux_pca_1e-3,2026,transnet,transnet,,-29.62,-29.62,True,-29.62
100000,512,0.2369669079780578,0.5026371479034424,0.5556954145431519,12.40460205078125,2.056723117828369,0.2369669079780578,0.2526435256004333,0.5233438014984131,2.0714712142944336,0.0635425597429275,96.38079071044922,aux_pca_1e-3/seed3407_transnet_transnet,encoder,aux_pca_1e-3,3407,transnet,transnet,,-29.889,-29.889,True,-29.889
100000,512,0.2034167945384979,0.4969076514244079,0.5369316935539246,11.96805191040039,2.091188430786133,0.2034168094396591,0.2469168156385421,0.5094865560531616,2.0633935928344727,0.0756187513470649,96.83293914794922,aux_pca_1e-3/seed42_transnet_transnet,encoder,aux_pca_1e-3,42,transnet,transnet,,-29.528,-29.528,True,-29.528
100000,512,-0.228128582239151,0.5454868674278259,0.5912687182426453,13.180617332458496,2.294743776321411,0.2281286120414734,0.297555536031723,0.6133458018302917,2.061281681060791,0.0918220654129982,96.73268127441406,aux_pca_1e-3/seed796_transnet_transnet,encoder,aux_pca_1e-3,796,transnet,transnet,,-29.181,-29.181,True,-29.181
100000,512,-0.0090554282069206,0.96408611536026,0.9641286134719848,19.8691463470459,9.00797176361084,0.0093275383114814,0.9294402599334716,0.5223608016967773,0.5620165467262268,9.460321426391602,4.299998760223389,aux_pca_1e-3_code_reg/seed2026_transnet_transnet,encoder,aux_pca_1e-3_code_reg,2026,transnet,transnet,,-24.745,-24.745,True,-24.745
100000,512,-0.0065305638127028,0.9681953191757202,0.9682173132896424,19.910606384277344,9.139991760253906,0.0069022043608129,0.9373873472213744,0.5197129845619202,0.5544271469116211,9.623724937438965,4.183708667755127,aux_pca_1e-3_code_reg/seed3407_transnet_transnet,encoder,aux_pca_1e-3_code_reg,3407,transnet,transnet,,-24.833,-24.833,True,-24.833
100000,512,-0.0019209400052204,0.9899918437004088,0.989993691444397,20.41610717773437,9.218856811523438,0.0027155634015798,0.9800751209259032,0.5467503070831299,0.5578657388687134,9.472187995910645,4.304563999176025,aux_pca_1e-3_code_reg/seed42_transnet_transnet,encoder,aux_pca_1e-3_code_reg,42,transnet,transnet,,-24.516,-24.466,True,-24.516
100000,512,0.2503548264503479,0.7670214772224426,0.8068453669548035,17.96115493774414,3.272404193878174,0.2503548264503479,0.5883212685585022,1.2207337617874146,2.074944019317627,0.0589570850133895,96.17325592041016,aux_pca_5e-3/seed3407_transnet_transnet,encoder,aux_pca_5e-3,3407,transnet,transnet,,-29.316,-29.316,True,-29.316
100000,512,0.1929602921009063,0.6876424551010132,0.7142029404640198,15.896326065063477,2.910454511642456,0.1929602921009063,0.4728516936302185,0.9827879071235656,2.078427314758301,0.0574400201439857,95.92878723144533,aux_pca_5e-3/seed42_transnet_transnet,encoder,aux_pca_5e-3,42,transnet,transnet,,-29.278,-29.278,True,-29.278
100000,512,2.780967224680353e-05,0.2368474155664444,0.2368474155664444,5.249558448791504,1.0787220001220703,0.000362342223525,0.0560964755713939,0.1163478344678878,2.074066638946533,0.0585261508822441,96.24378204345705,aux_pca_5e-3_code_mean1e-4/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4,3407,transnet,transnet,,-29.408,-29.408,True,-29.408
100000,512,4.304232788854279e-05,0.1860270202159881,0.1860270202159881,4.1222076416015625,0.8518804907798767,0.0002074691583402,0.0346059873700141,0.071777656674385,2.0741398334503174,0.0696406215429306,96.10316467285156,aux_pca_5e-3_code_mean1e-4/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4,42,transnet,transnet,,-29.726,-29.726,True,-29.726
100000,512,5.48293101019226e-05,0.2278942763805389,0.2278942912817001,5.053116798400879,1.0281742811203003,0.0002729399129748,0.0519356876611709,0.1080951988697052,2.0813279151916504,0.0470501035451889,95.81565856933594,aux_pca_5e-3_code_mean1e-4_cov1e-4/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4_cov1e-4,3407,transnet,transnet,,-29.371,-29.371,True,-29.371
100000,512,7.213408389361575e-05,0.2092275768518448,0.2092276066541671,4.637246131896973,0.9536013007164,0.0002890650357585,0.0437760651111602,0.0909653231501579,2.0779693126678467,0.0536381006240844,96.00440979003906,aux_pca_5e-3_code_mean1e-4_cov1e-4/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4_cov1e-4,42,transnet,transnet,,-29.635,-29.635,True,-29.635
100000,512,-0.0075455601327121,0.960480272769928,0.9605098962783812,19.453414916992188,9.69150447845459,0.0076155588030815,0.9225178956985474,0.4992551505565643,0.5411875247955322,10.955142974853516,3.2726821899414062,aux_pca_5e-3_code_reg/seed2026_transnet_transnet,encoder,aux_pca_5e-3_code_reg,2026,transnet,transnet,,-25.617,-25.617,True,-25.617
100000,512,-0.0043795532546937,0.9598142504692078,0.9598242044448853,19.37631607055664,9.810439109802246,0.0044157039374113,0.921238660812378,0.4867964684963226,0.5284151434898376,11.170913696289062,3.182105541229248,aux_pca_5e-3_code_reg/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_reg,3407,transnet,transnet,,-25.311,-25.1,True,-25.311
100000,512,-0.0010472193825989,0.977176547050476,0.9771771430969238,19.777870178222656,9.885945320129396,0.0018443551380187,0.9548690915107728,0.5015631318092346,0.5252689719200134,11.193334579467772,3.177694082260132,aux_pca_5e-3_code_reg/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_reg,42,transnet,transnet,,-25.491,-25.455,True,-25.491
100000,512,-0.0040546786040067,0.960140824317932,0.9601492881774902,19.38847541809082,9.802704811096191,0.0041123572736978,0.921865701675415,0.4877899587154388,0.5291334390640259,11.163331985473633,3.184502601623535,aux_pca_5e-3_code_reg_mid/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_reg_mid,3407,transnet,transnet,,-25.44,-25.44,True,-25.44
100000,512,-0.0009670423460192,0.977326512336731,0.9773269891738892,19.78295516967773,9.883357048034668,0.0017139191040769,0.9551622867584229,0.5025310516357422,0.5261211395263672,11.176268577575684,3.185089349746704,aux_pca_5e-3_code_reg_mid/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_reg_mid,42,transnet,transnet,,-25.509,-25.509,True,-25.509
100000,512,0.0098010068759322,0.8804717063903809,0.8805261850357056,16.543048858642578,11.103815078735352,0.0098010059446096,0.7752276659011841,0.6350690722465515,0.8192033171653748,6.071515083312988,8.092721939086914,aux_pca_5e-3_code_reg_weak/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_reg_weak,3407,transnet,transnet,,-26.085,-26.085,True,-26.085
100000,512,0.0060358960181474,0.8785372972488403,0.8785579800605774,16.37377166748047,11.273600578308104,0.0061149625107645,0.771822452545166,0.6276565790176392,0.8132137060165405,5.97476863861084,8.398907661437988,aux_pca_5e-3_code_reg_weak/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_reg_weak,42,transnet,transnet,,-26.639,-26.639,True,-26.639
100000,512,-0.0139012224972248,0.7203356623649597,0.7204697728157043,16.11707305908203,2.450955390930176,0.2441169321537017,0.4188069999217987,0.1559605747461319,0.372392475605011,2.9204695224761963,47.191707611083984,baseline/seed1024_transnet_transnet,encoder,baseline,1024,transnet,transnet,,-27.143,-27.143,True,-27.143
100000,512,0.0012613022699952,0.7612161040306091,0.7612171769142151,16.97701644897461,2.908634185791016,0.2349016070365905,0.4941503703594208,0.1417580693960189,0.2868723273277282,2.733081579208374,55.85918426513672,baseline/seed2026_transnet_transnet,encoder,baseline,2026,transnet,transnet,,-28.18,-28.18,True,-28.18
100000,512,0.0282335299998521,0.7318097352981567,0.7323542237281799,16.403553009033203,2.3517932891845703,0.229798674583435,0.4452537000179291,0.1264665722846985,0.2840326130390167,2.964945077896118,48.39469909667969,baseline/seed3407_transnet_transnet,encoder,baseline,3407,transnet,transnet,,-26.868,-26.868,True,-26.868
100000,512,0.0238847266882658,0.8007084727287292,0.801064670085907,17.884859085083008,2.946963310241699,0.2124608755111694,0.5501303672790527,0.1377213448286056,0.2503431141376495,2.772833585739136,55.45928192138672,baseline/seed42_transnet_transnet,encoder,baseline,42,transnet,transnet,,-28.126,-28.126,True,-28.126
100000,512,-0.0089198946952819,0.712026834487915,0.7120826840400696,15.907269477844238,2.564051866531372,0.2502973973751068,0.4074088335037231,0.1407736241817474,0.3455340564250946,2.70893931388855,54.858829498291016,baseline/seed796_transnet_transnet,encoder,baseline,796,transnet,transnet,,-26.211,-26.211,True,-26.211
100000,512,-0.0005564957973547,0.0120848650112748,0.0120976706966757,0.2736996710300445,0.0046423100866377,0.0069585461169481,1.0026004019891843e-05,3.885796104441397e-06,0.3875717222690582,5.5765700340271,13.870475769042969,codebook1024/seed1024_transnet_transnet,encoder,codebook1024,1024,transnet,transnet,,-25.059,-25.056,True,-25.059
100000,512,-0.0004947787383571,0.0122477496042847,0.01225773897022,0.2773333489894867,0.0039154440164566,0.0070301443338394,8.754745067562908e-06,3.729804575414164e-06,0.4260323047637939,4.686532497406006,18.873550415039062,codebook1024/seed2026_transnet_transnet,encoder,codebook1024,2026,transnet,transnet,,-25.013,-25.013,True,-25.013
100000,512,-0.0004803682677447,0.0120639316737651,0.0120734916999936,0.2731552720069885,0.0044754915870726,0.0068799275904893,9.80056393018458e-06,3.576420795070589e-06,0.3649198710918426,4.878602504730225,18.221290588378903,codebook1024/seed3407_transnet_transnet,encoder,codebook1024,3407,transnet,transnet,,-23.838,-23.838,True,-23.838
100000,512,-0.0004116400668863,0.0120916310697793,0.0120986364781856,0.2737292349338531,0.0041630663909018,0.0070214616134762,8.79074286785908e-06,3.875597940350417e-06,0.4408725798130035,4.941425800323486,16.86786651611328,codebook1024/seed42_transnet_transnet,encoder,codebook1024,42,transnet,transnet,,-25.308,-25.308,True,-25.308
100000,512,-0.0002533407532609,0.0121176587417721,0.0121203064918518,0.2742308974266052,0.0033382889814674,0.0070609105750918,8.08459662948735e-06,2.1234827727312222e-06,0.2626578211784363,2.958938837051392,49.10239028930664,codebook1024/seed796_transnet_transnet,encoder,codebook1024,796,transnet,transnet,,-25.154,-25.117,True,-25.154
100000,512,-0.0009582603233866,0.0051609082147479,0.0052491179667413,0.1184415966272354,0.0088794790208339,0.0010281750001013,2.609796865726821e-05,5.693453204003163e-06,0.2181569337844848,2.98607873916626,49.28771209716797,codebook1024_dct_reg/seed1024_transnet_transnet,encoder,codebook1024_dct_reg,1024,transnet,transnet,,-15.073,-15.028,True,-15.073
100000,512,-0.0010470539564266,0.00526660727337,0.0053696813993155,0.121151752769947,0.009219167754054,0.0011063329875469,2.717154347919859e-05,5.924333891016431e-06,0.218034490942955,2.9827260971069336,49.39053726196289,codebook1024_dct_reg/seed2026_transnet_transnet,encoder,codebook1024_dct_reg,2026,transnet,transnet,,-14.957,-14.783,True,-14.957
100000,512,-0.000946914718952,0.0052538854070007,0.005338535644114,0.1204552575945854,0.0090834526345133,0.0010239935945719,2.7025747840525582e-05,5.917748239880893e-06,0.2189670354127884,2.9887194633483887,49.1925163269043,codebook1024_dct_reg/seed3407_transnet_transnet,encoder,codebook1024_dct_reg,3407,transnet,transnet,,-14.799,-14.736,True,-14.799
100000,512,-0.0010576379718258,0.0052770008333027,0.0053819450549781,0.1214371845126152,0.0091248368844389,0.0011200280860066,2.726103775785305e-05,5.930946372245671e-06,0.217561274766922,2.985381603240967,49.31999588012695,codebook1024_dct_reg/seed42_transnet_transnet,encoder,codebook1024_dct_reg,42,transnet,transnet,,-14.846,-14.731,True,-14.846
100000,512,-0.0009579987381584,0.0052468194626271,0.0053335614502429,0.1203401833772659,0.0091127520427107,0.0010380009189248,2.694431532290764e-05,5.847708507644711e-06,0.2170293778181076,2.9906301498413086,49.175479888916016,codebook1024_dct_reg/seed796_transnet_transnet,encoder,codebook1024_dct_reg,796,transnet,transnet,,-14.874,-14.764,True,-14.874
100000,512,-0.0179820284247398,0.7875213027000427,0.7877265810966492,17.808469772338867,0.7490882277488708,0.4558829069137573,0.2681049108505249,0.0416857674717903,0.1554830372333526,2.2005984783172607,85.56671905517578,fixed_q/seed1024_transnet_transnet,encoder,fixed_q,1024,transnet,transnet,,-21.671,-21.671,True,-21.671
100000,512,0.0032283295877277,0.8444219827651978,0.8444281220436096,19.094512939453125,0.6969636678695679,0.4942238628864288,0.3188511729240417,0.056704044342041,0.1778385937213897,2.426917791366577,72.03716278076172,fixed_q/seed2026_transnet_transnet,encoder,fixed_q,2026,transnet,transnet,,-20.863,-20.863,True,-20.863
100000,512,0.0418966934084892,0.8324093222618103,0.8334630727767944,18.845571517944336,0.714586615562439,0.4851933717727661,0.3153054118156433,0.0598023645579814,0.1896648854017257,2.3996801376342773,73.12980651855469,fixed_q/seed3407_transnet_transnet,encoder,fixed_q,3407,transnet,transnet,,-20.528,-20.528,True,-20.528
100000,512,-0.0127509636804461,0.7936782836914062,0.7937807440757751,17.945701599121094,0.7461967468261719,0.460881769657135,0.2651013731956482,0.0472295880317688,0.178156703710556,2.357394933700561,75.68264770507812,fixed_q/seed42_transnet_transnet,encoder,fixed_q,42,transnet,transnet,,-20.025,-20.02,True,-20.025
100000,512,0.053402904421091,0.7851395010948181,0.7869535684585571,17.794843673706055,0.6503896117210388,0.4735598266124725,0.2380270212888717,0.0430461764335632,0.1808457523584365,2.450744390487671,70.76859283447266,fixed_q/seed796_transnet_transnet,encoder,fixed_q,796,transnet,transnet,,-21.351,-21.351,True,-21.351
100000,512,-0.0040815062820911,0.5101677775382996,0.510184109210968,11.417196273803713,1.7073403596878052,0.1339768767356872,0.2203491330146789,0.0328202322125434,0.1489464938640594,2.365192413330078,75.96485900878906,fixed_q_rank16/seed1024_transnet_transnet,encoder,fixed_q_rank16,1024,transnet,transnet,,-21.863,-21.863,True,-21.863
100000,512,0.0097000421956181,0.4978842437267303,0.4979787170886993,11.138687133789062,1.702010154724121,0.1232616752386093,0.2157926559448242,0.0315733179450035,0.1463132202625274,2.259832859039306,82.08663940429688,fixed_q_rank16/seed2026_transnet_transnet,encoder,fixed_q_rank16,2026,transnet,transnet,,-22.846,-22.846,True,-22.846
