num_samples,code_dim,global_mean,global_std,global_rms,sample_norm_mean,sample_norm_std,dim_mean_abs,dim_var_mean,dim_var_std,dim_var_cv,cov_offdiag_ratio,effective_rank,rel_path,family,scheme,seed,encoder,decoder,adapter,best_nmse,final_test_nmse,complete
100000,512,0.20398734509944916,0.4995814859867096,0.5396225452423096,11.978157043457031,2.369452953338623,0.20398733019828796,0.2495700567960739,0.5140773057937622,2.05985164642334,0.07455170154571533,97.11830139160156,adapter/aux_pca_1e-3/mlp/enc_seed2026_dec_seed42_recon1.0_code1e-3_lr2e-4,adapter/aux_pca_1e-3/mlp,aux_pca_1e-3,2026,transnet,transnet,mlp,-24.753,-24.742,True
100000,512,0.19249655306339264,0.6876383423805237,0.7140738368034363,15.890908241271973,2.9237911701202393,0.19249656796455383,0.4728460907936096,0.9825608134269714,2.0779716968536377,0.05749433487653732,95.96234893798828,adapter/aux_pca_5e-3/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3/gated_lowrank_affine_mlp,aux_pca_5e-3,3407,transnet,transnet,gated_lowrank_affine_mlp,-28.96,-28.96,True
100000,512,1.4458328223554417e-05,0.18602679669857025,0.18602681159973145,4.121120929718018,0.8570981025695801,0.00034626381238922477,0.03460577875375748,0.07176410406827927,2.073760747909546,0.0696956142783165,96.13062286376953,adapter/aux_pca_5e-3_code_mean1e-4/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_mean1e-4/gated_lowrank_affine_mlp,aux_pca_5e-3_code_mean1e-4,3407,transnet,transnet,gated_lowrank_affine_mlp,-27.876,-27.876,True
100000,512,1.3238935025583487e-05,0.20934441685676575,0.20934441685676575,4.637732982635498,0.9643024802207947,0.00033906238968484104,0.043824903666973114,0.09101372212171555,2.0767581462860107,0.05378507450222969,96.09381866455078,adapter/aux_pca_5e-3_code_mean1e-4_cov1e-4/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_mean1e-4_cov1e-4/gated_lowrank_affine_mlp,aux_pca_5e-3_code_mean1e-4_cov1e-4,3407,transnet,transnet,gated_lowrank_affine_mlp,-26.778,-26.778,True
100000,512,-0.001113098580390215,0.9752508997917175,0.9752515554428101,19.741941452026367,9.860366821289062,0.0019741300493478775,0.9511088132858276,0.49976250529289246,0.5254524946212769,11.23732852935791,3.152575969696045,adapter/aux_pca_5e-3_code_reg/mlp/best_code1e-3_lr2e-4/enc_seed2026_dec_seed42,adapter/aux_pca_5e-3_code_reg/mlp,aux_pca_5e-3_code_reg,2026,transnet,transnet,mlp,-16.703,-16.663,True
100000,512,-0.0013193192426115274,0.9760110378265381,0.9760119318962097,19.76145362854004,9.859801292419434,0.002114829607307911,0.9525911211967468,0.5010563135147095,0.5259930491447449,11.200889587402344,3.171557664871216,adapter/aux_pca_5e-3_code_reg_mid/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_reg_mid/gated_lowrank_affine_mlp,aux_pca_5e-3_code_reg_mid,3407,transnet,transnet,gated_lowrank_affine_mlp,-23.191,-23.191,True
100000,512,0.0037667828146368265,0.870357871055603,0.8703660368919373,16.318790435791016,11.02524471282959,0.004273146390914917,0.7575094699859619,0.6174615621566772,0.8151205778121948,5.963770389556885,8.413318634033203,adapter/aux_pca_5e-3_code_reg_weak/gated_lowrank_affine_mlp/rank32_hidden2048_gate0.1_code1e-3_fc1e-2_lr5e-4_ep400/enc_seed3407_dec_seed42,adapter/aux_pca_5e-3_code_reg_weak/gated_lowrank_affine_mlp,aux_pca_5e-3_code_reg_weak,3407,transnet,transnet,gated_lowrank_affine_mlp,-22.57,-22.57,True
100000,512,-0.12168720364570618,1.3237440586090088,1.3293254375457764,29.48099708557129,5.969005107879639,0.12168720364570618,1.7522802352905273,0.3689599335193634,0.2105598896741867,2.9210426807403564,51.43319320678711,aux_dct_1e-3/seed1024_transnet_transnet,encoder,aux_dct_1e-3,1024,transnet,transnet,,-24.604,-24.559,True
100000,512,-0.10369192808866501,1.2225534915924072,1.2269431352615356,27.210418701171875,5.509305000305176,0.10369192063808441,1.4946246147155762,0.31397971510887146,0.2100726217031479,2.920081853866577,51.473697662353516,aux_dct_1e-3/seed2026_transnet_transnet,encoder,aux_dct_1e-3,2026,transnet,transnet,,-25.072,-25.029,True
100000,512,0.12066220492124557,1.379878044128418,1.3851436376571655,30.73646354675293,6.132253170013428,0.12066221237182617,1.904044508934021,0.3982245922088623,0.2091466784477234,2.9243733882904053,51.357513427734375,aux_dct_1e-3/seed3407_transnet_transnet,encoder,aux_dct_1e-3,3407,transnet,transnet,,-24.457,-24.457,True
100000,512,0.13069067895412445,1.4581977128982544,1.4640425443649292,32.484859466552734,6.4934797286987305,0.13069067895412445,2.1263203620910645,0.4467999041080475,0.21012821793556213,2.9227826595306396,51.38699722290039,aux_dct_1e-3/seed42_transnet_transnet,encoder,aux_dct_1e-3,42,transnet,transnet,,-24.306,-24.306,True
100000,512,-0.11229998618364334,1.2719143629074097,1.276862382888794,28.323619842529297,5.703137397766113,0.11229999363422394,1.6177536249160767,0.33986255526542664,0.2100830078125,2.9213497638702393,51.43302917480469,aux_dct_1e-3/seed796_transnet_transnet,encoder,aux_dct_1e-3,796,transnet,transnet,,-24.62,-24.62,True
100000,512,0.25557875633239746,0.9758124947547913,1.0087271928787231,22.4696044921875,4.011547565460205,0.2555787265300751,0.9522092342376709,1.9878555536270142,2.0876247882843018,0.08191559463739395,94.92008972167969,aux_pca_1e-2/seed3407_transnet_transnet,encoder,aux_pca_1e-2,3407,transnet,transnet,,-29.37,-29.37,True
100000,512,0.2726467251777649,1.0143097639083862,1.0503144264221191,23.426801681518555,4.000391960144043,0.2726467251777649,1.0288233757019043,2.1572017669677734,2.0967659950256348,0.07118180394172668,94.40170288085938,aux_pca_1e-2/seed42_transnet_transnet,encoder,aux_pca_1e-2,42,transnet,transnet,,-29.339,-29.339,True
100000,512,-4.9149777623824775e-05,0.44824403524398804,0.4482440650463104,9.928779602050781,2.0716590881347656,9.835306263994426e-05,0.20092274248600006,0.41525566577911377,2.0667428970336914,0.09080535173416138,96.33737182617188,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_clnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,clnet,transnet,,-29.049,-29.049,True
100000,512,-5.6716602557571605e-05,0.4182385504245758,0.4182385504245758,9.263927459716797,1.9340336322784424,0.000515918480232358,0.17492294311523438,0.3625468611717224,2.0726089477539062,0.06251856684684753,96.30894470214844,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_crnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,crnet,transnet,,-28.874,-28.874,True
100000,512,-0.00023789555416442454,0.04780855029821396,0.047809142619371414,1.0596089363098145,0.2179783135652542,0.0010205889120697975,0.0022840050514787436,0.004709100350737572,2.0617730617523193,0.26608243584632874,91.0656967163086,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_csinet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,csinet,transnet,,-25.998,-25.998,True
100000,512,1.947661439771764e-05,0.2537365257740021,0.2537365257740021,5.623800277709961,1.1560983657836914,0.00021192779240664095,0.06438213586807251,0.13381101191043854,2.0783872604370117,0.048752497881650925,96.02098846435547,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed2026_transnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,2026,transnet,transnet,,-29.546,-29.546,True
100000,512,3.270851448178291e-05,0.43976858258247375,0.43976858258247375,9.741256713867188,2.0314698219299316,0.00012037924898322672,0.19339635968208313,0.39940980076789856,2.065239429473877,0.09688514471054077,96.34209442138672,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_clnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,clnet,transnet,,-28.919,-28.919,True
100000,512,-0.0007218173122964799,0.18403302133083344,0.18403442203998566,4.076591491699219,0.849800705909729,0.0020043854601681232,0.03386230021715164,0.06926757097244263,2.0455660820007324,0.20664332807064056,94.71862030029297,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_crnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,crnet,transnet,,-26.597,-26.597,True
100000,512,0.00015012962103355676,0.5366177558898926,0.5366178154945374,11.892388343811035,2.450700044631958,0.002882423112168908,0.287945032119751,0.6176528930664062,2.1450374126434326,0.11116073280572891,90.29685974121094,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_csinet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,csinet,transnet,,-22.864,-22.864,True
100000,512,5.619410876533948e-05,0.2606264352798462,0.2606264352798462,5.778158664703369,1.1794339418411255,0.0003004227764904499,0.06792600452899933,0.14130793511867523,2.0803215503692627,0.05049322545528412,95.85897827148438,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed3407_transnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,3407,transnet,transnet,,-29.571,-29.571,True
100000,512,2.194610351580195e-05,0.5002880096435547,0.5002880096435547,11.081399917602539,2.3130197525024414,0.00011273255222477019,0.25028806924819946,0.5187556743621826,2.07263445854187,0.0639633759856224,96.2899169921875,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_clnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,clnet,transnet,,-28.803,-28.803,True
100000,512,-8.025834540603682e-05,0.21932965517044067,0.21932965517044067,4.858072280883789,1.0144704580307007,0.0033660978078842163,0.048087235540151596,0.0993032455444336,2.0650646686553955,0.14633803069591522,95.21944427490234,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_crnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,crnet,transnet,,-24.922,-24.922,True
100000,512,0.0006356190424412489,0.03780607506632805,0.03781141713261604,0.8378037214279175,0.17347349226474762,0.0011188860516995192,0.001427818089723587,0.002961703110486269,2.0742859840393066,0.1973845511674881,92.93980407714844,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_csinet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,csinet,transnet,,-26.562,-26.562,True
100000,512,8.428226283285767e-05,0.260768324136734,0.260768324136734,5.7817158699035645,1.1780567169189453,0.0003032295498996973,0.06799997389316559,0.14150851964950562,2.0810084342956543,0.04810961335897446,95.83038330078125,aux_pca_1e-2_code_mean1e-4_cov1e-4/seed42_transnet_transnet,encoder,aux_pca_1e-2_code_mean1e-4_cov1e-4,42,transnet,transnet,,-29.579,-29.579,True
100000,512,-0.005441581830382347,0.9575727581977844,0.957588255405426,19.391754150390625,9.667015075683594,0.0054630981758236885,0.9169439077377319,0.4895746409893036,0.5339199304580688,11.43217945098877,3.0255703926086426,aux_pca_1e-2_code_reg/seed2026_transnet_transnet,encoder,aux_pca_1e-2_code_reg,2026,transnet,transnet,,-25.293,-25.015,True
100000,512,-0.004243242088705301,0.9596980810165405,0.9597074389457703,19.367876052856445,9.82125473022461,0.00426382664591074,0.9210175275802612,0.4833851158618927,0.5248381495475769,11.586812019348145,2.9681434631347656,aux_pca_1e-2_code_reg/seed3407_transnet_transnet,encoder,aux_pca_1e-2_code_reg,3407,transnet,transnet,,-20.717,-20.347,True
100000,512,-0.003222014056518674,0.9719913601875305,0.9719966650009155,19.606891632080078,9.964733123779297,0.003331886138767004,0.9447636008262634,0.48371565341949463,0.5119965076446533,11.777616500854492,2.903763771057129,aux_pca_1e-2_code_reg/seed42_transnet_transnet,encoder,aux_pca_1e-2_code_reg,42,transnet,transnet,,-25.308,-25.308,True
100000,512,0.0005866446881555021,0.8849731683731079,0.884973406791687,16.034242630004883,11.995423316955566,0.0011543645523488522,0.7831751108169556,0.6414430737495422,0.819028913974762,6.218292713165283,7.726009368896484,aux_pca_1e-2_code_reg_weak/seed3407_transnet_transnet,encoder,aux_pca_1e-2_code_reg_weak,3407,transnet,transnet,,-27.507,-27.507,True
100000,512,-0.004963331390172243,0.8602477312088013,0.8602620363235474,15.782917976379395,11.393218994140625,0.005131366662681103,0.7400205135345459,0.602214515209198,0.8137808442115784,6.172325611114502,7.879070281982422,aux_pca_1e-2_code_reg_weak/seed42_transnet_transnet,encoder,aux_pca_1e-2_code_reg_weak,42,transnet,transnet,,-27.104,-27.104,True
100000,512,-0.2514697015285492,0.5157249569892883,0.5737676620483398,12.809469223022461,2.114854335784912,0.2514697313308716,0.26597175002098083,0.5492385625839233,2.065026044845581,0.07055561244487762,96.78033447265625,aux_pca_1e-3/seed1024_transnet_transnet,encoder,aux_pca_1e-3,1024,transnet,transnet,,-29.323,-29.323,True
100000,512,-0.2556084394454956,0.5917751789093018,0.6446189284324646,14.378584861755371,2.451425790786743,0.2556084394454956,0.350197434425354,0.7232527136802673,2.0652713775634766,0.0831577479839325,96.575927734375,aux_pca_1e-3/seed2026_transnet_transnet,encoder,aux_pca_1e-3,2026,transnet,transnet,,-29.62,-29.62,True
100000,512,0.23696690797805786,0.5026371479034424,0.5556954145431519,12.40460205078125,2.056723117828369,0.23696690797805786,0.25264352560043335,0.5233438014984131,2.0714712142944336,0.06354255974292755,96.38079071044922,aux_pca_1e-3/seed3407_transnet_transnet,encoder,aux_pca_1e-3,3407,transnet,transnet,,-29.889,-29.889,True
100000,512,0.20341679453849792,0.49690765142440796,0.5369316935539246,11.96805191040039,2.091188430786133,0.20341680943965912,0.24691681563854218,0.5094865560531616,2.0633935928344727,0.07561875134706497,96.83293914794922,aux_pca_1e-3/seed42_transnet_transnet,encoder,aux_pca_1e-3,42,transnet,transnet,,-29.528,-29.528,True
100000,512,-0.228128582239151,0.5454868674278259,0.5912687182426453,13.180617332458496,2.294743776321411,0.2281286120414734,0.297555536031723,0.6133458018302917,2.061281681060791,0.0918220654129982,96.73268127441406,aux_pca_1e-3/seed796_transnet_transnet,encoder,aux_pca_1e-3,796,transnet,transnet,,-29.181,-29.181,True
100000,512,-0.009055428206920624,0.96408611536026,0.9641286134719849,19.8691463470459,9.00797176361084,0.009327538311481476,0.9294402599334717,0.5223608016967773,0.5620165467262268,9.460321426391602,4.299998760223389,aux_pca_1e-3_code_reg/seed2026_transnet_transnet,encoder,aux_pca_1e-3_code_reg,2026,transnet,transnet,,-24.745,-24.745,True
100000,512,-0.006530563812702894,0.9681953191757202,0.9682173132896423,19.910606384277344,9.139991760253906,0.0069022043608129025,0.9373873472213745,0.5197129845619202,0.5544271469116211,9.623724937438965,4.183708667755127,aux_pca_1e-3_code_reg/seed3407_transnet_transnet,encoder,aux_pca_1e-3_code_reg,3407,transnet,transnet,,-24.833,-24.833,True
100000,512,-0.0019209400052204728,0.9899918437004089,0.989993691444397,20.416107177734375,9.218856811523438,0.002715563401579857,0.9800751209259033,0.5467503070831299,0.5578657388687134,9.472187995910645,4.304563999176025,aux_pca_1e-3_code_reg/seed42_transnet_transnet,encoder,aux_pca_1e-3_code_reg,42,transnet,transnet,,-24.516,-24.466,True
100000,512,0.2503548264503479,0.7670214772224426,0.8068453669548035,17.96115493774414,3.272404193878174,0.2503548264503479,0.5883212685585022,1.2207337617874146,2.074944019317627,0.05895708501338959,96.17325592041016,aux_pca_5e-3/seed3407_transnet_transnet,encoder,aux_pca_5e-3,3407,transnet,transnet,,-29.316,-29.316,True
100000,512,0.19296029210090637,0.6876424551010132,0.7142029404640198,15.896326065063477,2.910454511642456,0.19296029210090637,0.4728516936302185,0.9827879071235657,2.078427314758301,0.05744002014398575,95.92878723144531,aux_pca_5e-3/seed42_transnet_transnet,encoder,aux_pca_5e-3,42,transnet,transnet,,-29.278,-29.278,True
100000,512,2.780967224680353e-05,0.2368474155664444,0.2368474155664444,5.249558448791504,1.0787220001220703,0.0003623422235250473,0.05609647557139397,0.11634783446788788,2.074066638946533,0.05852615088224411,96.24378204345703,aux_pca_5e-3_code_mean1e-4/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4,3407,transnet,transnet,,-29.408,-29.408,True
100000,512,4.3042327888542786e-05,0.18602702021598816,0.18602702021598816,4.1222076416015625,0.8518804907798767,0.00020746915834024549,0.03460598737001419,0.07177765667438507,2.0741398334503174,0.0696406215429306,96.10316467285156,aux_pca_5e-3_code_mean1e-4/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4,42,transnet,transnet,,-29.726,-29.726,True
100000,512,5.48293101019226e-05,0.22789427638053894,0.22789429128170013,5.053116798400879,1.0281742811203003,0.00027293991297483444,0.05193568766117096,0.1080951988697052,2.0813279151916504,0.047050103545188904,95.81565856933594,aux_pca_5e-3_code_mean1e-4_cov1e-4/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4_cov1e-4,3407,transnet,transnet,,-29.371,-29.371,True
100000,512,7.213408389361575e-05,0.2092275768518448,0.20922760665416718,4.637246131896973,0.9536013007164001,0.00028906503575854003,0.04377606511116028,0.09096532315015793,2.0779693126678467,0.05363810062408447,96.00440979003906,aux_pca_5e-3_code_mean1e-4_cov1e-4/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_mean1e-4_cov1e-4,42,transnet,transnet,,-29.635,-29.635,True
100000,512,-0.007545560132712126,0.960480272769928,0.9605098962783813,19.453414916992188,9.69150447845459,0.0076155588030815125,0.9225178956985474,0.49925515055656433,0.5411875247955322,10.955142974853516,3.2726821899414062,aux_pca_5e-3_code_reg/seed2026_transnet_transnet,encoder,aux_pca_5e-3_code_reg,2026,transnet,transnet,,-25.617,-25.617,True
100000,512,-0.004379553254693747,0.9598142504692078,0.9598242044448853,19.37631607055664,9.810439109802246,0.004415703937411308,0.9212386608123779,0.48679646849632263,0.5284151434898376,11.170913696289062,3.182105541229248,aux_pca_5e-3_code_reg/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_reg,3407,transnet,transnet,,-25.311,-25.1,True
100000,512,-0.0010472193825989962,0.9771765470504761,0.9771771430969238,19.777870178222656,9.885945320129395,0.0018443551380187273,0.9548690915107727,0.5015631318092346,0.5252689719200134,11.193334579467773,3.177694082260132,aux_pca_5e-3_code_reg/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_reg,42,transnet,transnet,,-25.491,-25.455,True
100000,512,-0.004054678604006767,0.9601408243179321,0.9601492881774902,19.38847541809082,9.802704811096191,0.004112357273697853,0.921865701675415,0.48778995871543884,0.5291334390640259,11.163331985473633,3.184502601623535,aux_pca_5e-3_code_reg_mid/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_reg_mid,3407,transnet,transnet,,-25.44,-25.44,True
100000,512,-0.0009670423460192978,0.977326512336731,0.9773269891738892,19.782955169677734,9.883357048034668,0.001713919104076922,0.9551622867584229,0.5025310516357422,0.5261211395263672,11.176268577575684,3.185089349746704,aux_pca_5e-3_code_reg_mid/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_reg_mid,42,transnet,transnet,,-25.509,-25.509,True
100000,512,0.009801006875932217,0.8804717063903809,0.8805261850357056,16.543048858642578,11.103815078735352,0.009801005944609642,0.7752276659011841,0.6350690722465515,0.8192033171653748,6.071515083312988,8.092721939086914,aux_pca_5e-3_code_reg_weak/seed3407_transnet_transnet,encoder,aux_pca_5e-3_code_reg_weak,3407,transnet,transnet,,-26.085,-26.085,True
100000,512,0.006035896018147469,0.8785372972488403,0.8785579800605774,16.37377166748047,11.273600578308105,0.006114962510764599,0.771822452545166,0.6276565790176392,0.8132137060165405,5.97476863861084,8.398907661437988,aux_pca_5e-3_code_reg_weak/seed42_transnet_transnet,encoder,aux_pca_5e-3_code_reg_weak,42,transnet,transnet,,-26.639,-26.639,True
100000,512,-0.013901222497224808,0.7203356623649597,0.7204697728157043,16.11707305908203,2.450955390930176,0.24411693215370178,0.4188069999217987,0.1559605747461319,0.372392475605011,2.9204695224761963,47.191707611083984,baseline/seed1024_transnet_transnet,encoder,baseline,1024,transnet,transnet,,-27.143,-27.143,True
100000,512,0.0012613022699952126,0.7612161040306091,0.7612171769142151,16.97701644897461,2.9086341857910156,0.23490160703659058,0.4941503703594208,0.14175806939601898,0.28687232732772827,2.733081579208374,55.85918426513672,baseline/seed2026_transnet_transnet,encoder,baseline,2026,transnet,transnet,,-28.18,-28.18,True
100000,512,0.02823352999985218,0.7318097352981567,0.7323542237281799,16.403553009033203,2.3517932891845703,0.22979867458343506,0.4452537000179291,0.1264665722846985,0.2840326130390167,2.964945077896118,48.39469909667969,baseline/seed3407_transnet_transnet,encoder,baseline,3407,transnet,transnet,,-26.868,-26.868,True
100000,512,0.0238847266882658,0.8007084727287292,0.801064670085907,17.884859085083008,2.946963310241699,0.21246087551116943,0.5501303672790527,0.13772134482860565,0.25034311413764954,2.7728335857391357,55.45928192138672,baseline/seed42_transnet_transnet,encoder,baseline,42,transnet,transnet,,-28.126,-28.126,True
100000,512,-0.008919894695281982,0.712026834487915,0.7120826840400696,15.907269477844238,2.564051866531372,0.2502973973751068,0.40740883350372314,0.14077362418174744,0.3455340564250946,2.70893931388855,54.858829498291016,baseline/seed796_transnet_transnet,encoder,baseline,796,transnet,transnet,,-26.211,-26.211,True
100000,512,-0.000556495797354728,0.012084865011274815,0.012097670696675777,0.27369967103004456,0.004642310086637735,0.006958546116948128,1.0026004019891843e-05,3.885796104441397e-06,0.3875717222690582,5.5765700340271,13.870475769042969,codebook1024/seed1024_transnet_transnet,encoder,codebook1024,1024,transnet,transnet,,-25.059,-25.056,True
100000,512,-0.0004947787383571267,0.012247749604284763,0.012257738970220089,0.2773333489894867,0.003915444016456604,0.0070301443338394165,8.754745067562908e-06,3.729804575414164e-06,0.42603230476379395,4.686532497406006,18.873550415039062,codebook1024/seed2026_transnet_transnet,encoder,codebook1024,2026,transnet,transnet,,-25.013,-25.013,True
100000,512,-0.0004803682677447796,0.012063931673765182,0.01207349169999361,0.2731552720069885,0.004475491587072611,0.0068799275904893875,9.80056393018458e-06,3.5764207950705895e-06,0.36491987109184265,4.878602504730225,18.221290588378906,codebook1024/seed3407_transnet_transnet,encoder,codebook1024,3407,transnet,transnet,,-23.838,-23.838,True
100000,512,-0.0004116400668863207,0.012091631069779396,0.012098636478185654,0.27372923493385315,0.004163066390901804,0.007021461613476276,8.79074286785908e-06,3.875597940350417e-06,0.44087257981300354,4.941425800323486,16.86786651611328,codebook1024/seed42_transnet_transnet,encoder,codebook1024,42,transnet,transnet,,-25.308,-25.308,True
100000,512,-0.0002533407532609999,0.012117658741772175,0.012120306491851807,0.2742308974266052,0.0033382889814674854,0.007060910575091839,8.08459662948735e-06,2.1234827727312222e-06,0.2626578211784363,2.9589388370513916,49.10239028930664,codebook1024/seed796_transnet_transnet,encoder,codebook1024,796,transnet,transnet,,-25.154,-25.117,True
100000,512,-0.0009582603233866394,0.005160908214747906,0.0052491179667413235,0.11844159662723541,0.008879479020833969,0.001028175000101328,2.609796865726821e-05,5.693453204003163e-06,0.21815693378448486,2.9860787391662598,49.28771209716797,codebook1024_dct_reg/seed1024_transnet_transnet,encoder,codebook1024_dct_reg,1024,transnet,transnet,,-15.073,-15.028,True
100000,512,-0.00104705395642668,0.0052666072733700275,0.005369681399315596,0.12115175276994705,0.00921916775405407,0.0011063329875469208,2.717154347919859e-05,5.924333891016431e-06,0.21803449094295502,2.9827260971069336,49.39053726196289,codebook1024_dct_reg/seed2026_transnet_transnet,encoder,codebook1024_dct_reg,2026,transnet,transnet,,-14.957,-14.783,True
100000,512,-0.0009469147189520299,0.00525388540700078,0.0053385356441140175,0.12045525759458542,0.009083452634513378,0.001023993594571948,2.7025747840525582e-05,5.917748239880893e-06,0.2189670354127884,2.9887194633483887,49.1925163269043,codebook1024_dct_reg/seed3407_transnet_transnet,encoder,codebook1024_dct_reg,3407,transnet,transnet,,-14.799,-14.736,True
100000,512,-0.0010576379718258977,0.005277000833302736,0.005381945054978132,0.1214371845126152,0.009124836884438992,0.0011200280860066414,2.7261037757853046e-05,5.930946372245671e-06,0.217561274766922,2.985381603240967,49.31999588012695,codebook1024_dct_reg/seed42_transnet_transnet,encoder,codebook1024_dct_reg,42,transnet,transnet,,-14.846,-14.731,True
100000,512,-0.0009579987381584942,0.0052468194626271725,0.005333561450242996,0.12034018337726593,0.009112752042710781,0.0010380009189248085,2.694431532290764e-05,5.847708507644711e-06,0.2170293778181076,2.9906301498413086,49.175479888916016,codebook1024_dct_reg/seed796_transnet_transnet,encoder,codebook1024_dct_reg,796,transnet,transnet,,-14.874,-14.764,True
100000,512,-0.017982028424739838,0.7875213027000427,0.7877265810966492,17.808469772338867,0.7490882277488708,0.4558829069137573,0.2681049108505249,0.041685767471790314,0.15548303723335266,2.2005984783172607,85.56671905517578,fixed_q/seed1024_transnet_transnet,encoder,fixed_q,1024,transnet,transnet,,-21.671,-21.671,True
100000,512,0.003228329587727785,0.8444219827651978,0.8444281220436096,19.094512939453125,0.6969636678695679,0.49422386288642883,0.31885117292404175,0.056704044342041016,0.17783859372138977,2.426917791366577,72.03716278076172,fixed_q/seed2026_transnet_transnet,encoder,fixed_q,2026,transnet,transnet,,-20.863,-20.863,True
100000,512,0.04189669340848923,0.8324093222618103,0.8334630727767944,18.845571517944336,0.714586615562439,0.4851933717727661,0.3153054118156433,0.05980236455798149,0.18966488540172577,2.3996801376342773,73.12980651855469,fixed_q/seed3407_transnet_transnet,encoder,fixed_q,3407,transnet,transnet,,-20.528,-20.528,True
100000,512,-0.012750963680446148,0.7936782836914062,0.7937807440757751,17.945701599121094,0.7461967468261719,0.460881769657135,0.2651013731956482,0.0472295880317688,0.17815670371055603,2.3573949337005615,75.68264770507812,fixed_q/seed42_transnet_transnet,encoder,fixed_q,42,transnet,transnet,,-20.025,-20.02,True
100000,512,0.05340290442109108,0.7851395010948181,0.7869535684585571,17.794843673706055,0.6503896117210388,0.47355982661247253,0.23802702128887177,0.04304617643356323,0.18084575235843658,2.450744390487671,70.76859283447266,fixed_q/seed796_transnet_transnet,encoder,fixed_q,796,transnet,transnet,,-21.351,-21.351,True
100000,512,-0.004081506282091141,0.5101677775382996,0.510184109210968,11.417196273803711,1.7073403596878052,0.13397687673568726,0.22034913301467896,0.03282023221254349,0.14894649386405945,2.365192413330078,75.96485900878906,fixed_q_rank16/seed1024_transnet_transnet,encoder,fixed_q_rank16,1024,transnet,transnet,,-21.863,-21.863,True
100000,512,0.009700042195618153,0.49788424372673035,0.49797871708869934,11.138687133789062,1.702010154724121,0.12326167523860931,0.21579265594482422,0.03157331794500351,0.14631322026252747,2.2598328590393066,82.08663940429688,fixed_q_rank16/seed2026_transnet_transnet,encoder,fixed_q_rank16,2026,transnet,transnet,,-22.846,-22.846,True
100000,512,0.016773542389273643,0.500889003276825,0.5011698007583618,11.218989372253418,1.6534550189971924,0.1297943890094757,0.21185356378555298,0.02997983619570732,0.14151206612586975,2.325023889541626,78.36286926269531,fixed_q_rank16/seed3407_transnet_transnet,encoder,fixed_q_rank16,3407,transnet,transnet,,-22.411,-22.411,True
100000,512,0.006838107947260141,0.508183479309082,0.5082294940948486,11.380552291870117,1.6526380777359009,0.1328061819076538,0.21793876588344574,0.032163601368665695,0.14758090674877167,2.3217296600341797,78.41526794433594,fixed_q_rank16/seed42_transnet_transnet,encoder,fixed_q_rank16,42,transnet,transnet,,-21.924,-21.924,True
